,index,Austria,Belgium,Chile,Colombia,Czech Republic,Denmark,Estonia,Finland,France,Germany,Greece,Hungary,Iceland,Ireland,Israel,Italy,Japan,South Korea,Latvia,Lithuania,Luxembourg,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,Slovakia,Slovenia,Spain,Sweden,Switzerland,Turkey,United States,United Kingdom,Australia,Canada
130,5/31/20,16731,58381,123550,29383,9268,11669,1869,6859,185851,183410,2917,3876,1806,24990,17071,232997,16751,11503,1066,1675,4018,90664,46442,1504,8440,23786,32500,1521,1473,239479,38661,30862,163942,1794465,256145,7202,92479
131,6/1/20,16733,58517,129020,30493,9302,11699,1870,6885,185952,183594,2918,3892,1806,25062,17169,233197,16787,11541,1066,1678,4019,93435,46545,1504,8446,24165,32700,1522,1473,239638,39309,30871,164769,1811393,257579,7221,93288
132,6/2/20,16759,58615,132548,31833,9364,11734,1870,6887,185112,183879,2937,3921,1806,25066,17285,233515,16837,11590,1071,1682,4020,97326,46647,1504,8455,24395,32895,1522,1475,239932,40210,30874,165555,1832782,259046,7229,93960
133,6/3/20,16771,58685,137490,33354,9438,11771,1880,6911,185440,184121,2937,3931,1806,25111,17377,233836,16867,11629,1079,1684,4024,101238,46733,1504,8477,24687,33261,1525,1477,240326,41256,30893,166422,1852788,260388,7240,94641
134,6/4/20,16805,58767,142154,35120,9494,11811,1890,6911,186118,184472,2952,3954,1806,25142,17495,234013,16911,11668,1082,1687,4027,105680,46942,1504,8504,25048,33592,1526,1477,240660,42295,30913,167410,1874156,261622,7247,95269
135,6/5/20,16843,58907,146361,36635,9529,11875,1910,6941,186670,184924,2967,3970,1806,25163,17562,234531,16958,11719,1085,1694,4032,110026,47152,1504,8522,25410,33969,1526,1479,240978,43441,30936,168340,1899505,262727,7252,95947
136,6/6/20,16898,59072,160351,38027,9567,11924,1931,6964,187199,185450,2980,3990,1806,25183,17752,234801,17000,11776,1086,1705,4035,113619,47335,1504,8531,25986,34351,1528,1484,241310,44224,30956,169218,1920910,263518,7259,96475
137,6/7/20,16902,59226,166756,39236,9628,11948,1939,6981,187492,185750,2997,4008,1807,25201,17863,234998,17039,11814,1088,1714,4039,117103,47574,1504,8547,26561,34693,1528,1485,241550,44686,30965,170132,1938572,264235,7265,97178
138,6/8/20,16968,59348,171452,40719,9697,11962,1940,7001,187590,186109,3049,4014,1807,25207,18032,235278,17060,11852,1088,1720,4040,120102,47739,1504,8561,27160,34885,1530,1485,241717,45363,30972,171121,1956064,265321,7267,97779
139,6/9/20,16979,59437,175365,42078,9751,12001,1947,7025,187925,186506,3058,4017,1807,25215,18180,235561,17111,11902,1089,1727,4046,124301,47903,1504,8576,27560,35306,1531,1486,241966,46299,30988,172114,1974425,266474,7274,98241
140,6/10/20,17005,59569,181062,43682,9824,12016,1958,7040,188322,186522,3068,4027,1807,25231,18355,235763,17146,11947,1092,1733,4049,129184,48087,1504,8594,27842,35600,1533,1488,242280,47736,31011,173036,1995376,267656,7285,98720
141,6/11/20,17034,59711,186698,45212,9855,12035,1965,7064,188680,186691,3088,4039,1807,25238,18569,236142,17187,12003,1094,1752,4052,133974,48251,1504,8608,28201,35910,1541,1488,242707,49030,31044,174023,2018418,268657,7289,99159
142,6/12/20,17064,59819,193452,46858,9938,12099,1970,7073,189244,187226,3108,4053,1807,25250,18795,236305,17250,12051,1096,1756,4055,139196,48461,1504,8620,28577,36180,1542,1490,243209,50367,31063,175218,2043332,269710,7294,99595
143,6/13/20,17078,59918,201634,48746,9991,12139,1973,7087,189637,187267,3112,4064,1808,25295,18972,236651,17293,12085,1097,1763,4063,142690,48640,1504,8628,29017,36463,1545,1492,243605,51409,31094,176677,2068600,270597,7320,100043
144,6/14/20,17109,60029,208572,50939,10024,12193,1973,7104,189928,187518,3121,4069,1810,25303,19055,236989,17369,12121,1097,1768,4070,146837,48783,1504,8631,29392,36690,1548,1495,243928,51827,31117,178239,2087619,271404,7335,100404
145,6/15/20,17135,60100,213715,53063,10064,12217,1974,7108,189996,187682,3134,4076,1811,25321,19237,237290,17439,12155,1097,1773,4072,150264,48948,1506,8647,29788,37036,1552,1496,244109,52511,31131,179831,2107075,272430,7347,100763
146,6/16/20,17189,60155,218728,54931,10111,12250,1975,7112,190223,188252,3148,4077,1812,25334,19495,237500,17484,12198,1098,1776,4075,154863,49087,1506,8660,30195,37336,1552,1499,244328,53729,31154,181298,2130768,273507,7370,101087
147,6/17/20,17203,60244,220628,57046,10162,12294,1977,7117,190534,188604,3203,4078,1812,25341,19783,237828,17530,12257,1104,1778,4085,159793,49204,1507,8692,30701,37672,1561,1503,244683,55186,31187,182727,2157267,274504,7391,101491
148,6/18/20,17223,60348,225103,60217,10280,12344,1977,7119,190735,189817,3227,4079,1814,25355,20036,238159,17588,12306,1108,1784,4091,165455,49319,1507,8708,31015,38089,1562,1511,245268,56682,31200,184031,2185134,275524,7409,101877
149,6/19/20,17271,60476,231393,63276,10406,12391,1979,7133,191304,190299,3237,4081,1815,25368,20339,238011,17658,12373,1110,1792,4099,170485,49426,1509,8726,31316,38464,1576,1513,245575,57895,31235,185245,2216115,276504,7411,102314
150,6/20/20,17323,60550,236748,65633,10448,12391,1981,7142,191740,190670,3256,4086,1815,25374,20633,238275,17725,12421,1111,1795,4105,175202,49502,1511,8742,31620,38841,1586,1519,245938,58597,31243,186493,2248032,277170,7461,102762
151,6/21/20,17341,60550,242355,68652,10498,12391,1981,7143,191745,191272,3266,4094,1815,25379,20778,238499,17780,12438,1111,1798,4120,180545,49593,1513,8745,31931,39133,1587,1520,246272,58918,31292,187685,2274000,277792,7474,103078
152,6/22/20,17380,60550,246963,71183,10523,12527,1981,7144,192070,191768,3287,4102,1815,25383,21082,238720,17820,12484,1111,1801,4121,185122,49658,1515,8751,32227,39392,1588,1521,246504,59718,31310,188897,2304676,278684,7492,103418
153,6/23/20,17408,60810,250767,73572,10650,12561,1982,7155,192452,192480,3302,4107,1815,25391,21512,238833,17879,12535,1111,1803,4133,191410,49722,1516,8772,32527,39737,1589,1534,246752,61030,31332,190165,2340884,279566,7521,103767
154,6/24/20,17449,60898,254416,77113,10777,12615,1983,7167,192265,192871,3310,4114,1817,25396,22044,239410,17963,12563,1111,1804,4140,196847,49804,1519,8788,32821,40104,1607,1541,247086,62728,31376,191657,2375310,280340,7558,104087
155,6/25/20,17477,61007,259064,80599,10870,12636,1984,7172,192010,193371,3321,4123,1818,25405,22400,239706,18055,12602,1111,1806,4151,202951,49914,1520,8788,33119,40415,1630,1547,247486,64009,31428,193115,2415666,281037,7595,104463
156,6/26/20,17522,61106,263360,84442,11038,12675,1986,7191,193346,194036,3343,4127,1820,25414,22800,239961,18162,12653,1112,1808,4173,208392,50005,1522,8832,33395,40866,1643,1558,247905,65212,31486,194511,2461019,281675,7601,104629
157,6/27/20,17580,61209,267766,88591,11298,12675,1986,7198,193152,194458,3366,4138,1820,25437,23421,240136,18254,12715,1115,1813,4217,212802,50074,1526,8846,33714,41189,1657,1572,248469,65972,31555,195883,2502378,282308,7686,104878
158,6/28/20,17654,61295,271982,91769,11603,12675,1987,7198,192429,194693,3376,4142,1821,25439,23755,240310,18366,12757,1116,1815,4242,216852,50147,1528,8855,33907,41646,1664,1581,248770,66392,31617,197239,2542787,282703,7764,105193
159,6/29/20,17723,61361,275999,95043,11805,12751,1987,7209,194109,195042,3390,4145,1822,25462,24441,240436,18476,12800,1117,1816,4256,220657,50223,1528,8862,34154,41912,1665,1585,248970,67119,31652,198613,2582844,283307,7834,105830
160,6/30/20,17766,61427,279393,97846,11954,12768,1989,7214,194373,195418,3409,4155,1824,25473,25244,240578,18615,12850,1118,1817,4299,226089,50273,1528,8879,34393,42141,1667,1600,249271,67924,31714,199906,2628824,283710,7920,106097
161,7/1/20,17873,61509,282043,102009,12046,12794,1989,7236,194985,195893,3432,4157,1825,25477,26257,240760,18838,12904,1121,1818,4345,231770,50335,1530,8896,34775,42454,1687,1613,249659,68608,31851,201098,2680312,283770,8001,106288
162,7/2/20,17941,61598,284541,106110,12178,12815,1990,7241,195458,196370,3458,4166,1830,25489,27047,240961,19055,12967,1122,1825,4395,238511,50412,1530,8902,35146,42782,1700,1634,250103,69297,31967,202284,2735900,283774,8066,106643
163,7/3/20,18050,61727,288089,109505,12319,12832,1991,7242,195904,196780,3486,4172,1830,25498,28055,241184,19185,13030,1122,1828,4447,245251,50487,1530,8921,35405,43156,1720,1650,250545,69996,32101,203456,2787741,284276,8260,106962
164,7/4/20,18165,61838,291847,113389,12440,12832,1993,7248,195546,197198,3511,4174,1830,25509,29170,241419,19461,13091,1123,1831,4476,252165,50548,1533,8926,35719,43569,1749,1679,250545,70366,32198,204610,2833290,284900,8443,107185
165,7/5/20,18280,62016,295532,117110,12515,12832,1993,7253,195535,197523,3519,4183,1830,25527,29958,241611,19668,13137,1124,1836,4522,256848,50621,1534,8930,35950,43897,1764,1700,250545,70681,32268,205758,2882870,285416,8583,107394
166,7/6/20,18365,62058,298557,120281,12566,12878,1994,7257,196748,198064,3562,4189,1832,25531,30749,241819,19848,13181,1127,1841,4542,261750,50657,1536,8936,36155,44129,1765,1716,251789,70932,32315,206844,2927032,285768,8755,107815
167,7/7/20,18421,62058,301019,124494,12685,12888,1995,7262,197089,198343,3589,4205,1833,25538,32222,241956,20055,13244,1134,1844,4603,268008,50694,1537,8947,36412,44416,1767,1739,252130,71210,32369,207897,2987787,286349,8886,108023
168,7/8/20,18513,62123,303083,128638,12814,12900,2003,7265,196796,198699,3622,4210,1833,25542,33557,242149,20261,13293,1141,1854,4650,275003,50746,1540,8950,36689,44859,1798,1763,252513,71747,32498,208938,3047527,286979,9056,108334
169,7/9/20,18615,62210,306216,133973,12919,12916,2011,7273,197964,199001,3672,4220,1833,25565,34825,242363,20617,13338,1154,1857,4719,282283,50798,1542,8965,36951,45277,1851,1776,253056,72082,32586,209962,3110094,287621,9374,108656
170,7/10/20,18709,62357,309274,140776,13001,12946,2013,7279,198450,199332,3732,4223,1833,25589,36266,242639,21044,13373,1165,1861,4777,289174,50840,1543,8974,37216,45679,1870,1793,253908,72459,32690,210965,3177953,288133,9553,108984
171,7/11/20,18783,62469,312029,145632,13115,12946,2014,7291,198199,199709,3772,4229,1833,25611,37464,242827,21430,13417,1173,1865,4842,295268,50921,1544,8977,37521,46221,1893,1827,253908,72773,32817,211981,3237989,288953,9797,109150
172,7/12/20,18897,62707,315041,150445,13174,12946,2014,7294,198183,199919,3803,4234,1833,25628,38670,243061,21841,13479,1173,1869,4925,299750,51022,1544,8981,37891,46512,1901,1841,253908,72879,32883,212993,3297074,289603,9980,109348
173,7/13/20,18948,62707,317657,154277,13238,13037,2014,7295,199571,200180,3826,4247,1833,25638,40632,243230,22125,13512,1174,1874,4956,304435,51093,1545,8984,38190,46818,1902,1849,255953,73049,32946,214001,3355869,290133,10251,109984
174,7/14/20,19021,62781,319493,159898,13341,13061,2015,7301,199509,200456,3883,4258,1835,25670,42360,243344,22437,13551,1174,1875,5056,311486,51146,1547,9001,38457,47051,1908,1859,256619,73364,33016,214993,3423296,291373,10487,110350
175,7/15/20,19154,62872,321205,165169,13475,13092,2016,7296,200338,200890,3910,4263,1835,25683,44188,243506,23172,13612,1178,1882,5122,317635,51252,1548,9011,38721,47426,1927,1878,257494,73663,33148,215940,3490931,291911,10810,110693
176,7/16/20,19270,63238,323698,173206,13612,13124,2016,7293,200739,201450,3939,4279,1836,25698,46059,243736,23510,13672,1179,1902,5285,324041,51351,1549,9015,39054,47765,1951,1897,258855,73936,33290,216873,3568033,292552,11233,111144
177,7/17/20,19439,63499,326439,182140,13742,13173,2020,7301,201448,202045,3964,4293,1836,25730,47459,243967,24104,13711,1185,1908,5409,331298,51454,1550,9025,39407,48077,1965,1916,260255,74235,33382,217799,3639705,293239,11441,111559
178,7/18/20,19573,63706,328846,190700,13855,13173,2021,7318,201285,202426,3983,4315,1838,25750,49365,244216,24946,13745,1189,1915,5483,338913,51581,1553,9028,39746,48390,1976,1940,260255,74435,33492,218717,3702174,294066,11802,111875
179,7/19/20,19655,63706,330930,197278,13945,13173,2021,7335,201281,202735,4007,4333,1839,25760,50289,244434,25446,13771,1192,1932,5605,344224,51725,1554,9028,40104,48636,1979,1946,260255,74545,33591,219641,3762890,294792,12069,112168
180,7/20/20,19743,64094,333029,204005,14098,13262,2021,7340,203242,203325,4012,4339,1839,25766,52003,244624,25706,13816,1192,1947,5639,349396,51910,1555,9034,40383,48771,1980,1953,264836,74676,33634,220572,3824368,295372,12428,112938
181,7/21/20,19827,64258,334683,211038,14324,13302,2022,7351,203696,203717,4048,4347,1839,25802,54042,244752,26463,13879,1193,1949,5725,356255,52073,1555,9053,40782,48898,2021,1977,266194,74902,33742,221500,3888599,295817,12894,113473
182,7/22/20,19929,64627,336402,218428,14570,13350,2025,7362,204641,204276,4077,4366,1840,25819,56085,245032,27136,13938,1197,1951,5854,362274,52241,1555,9059,41162,49150,2058,2006,267551,75199,33883,222402,3960522,296377,13302,113790
183,7/23/20,20099,64847,338759,226373,14800,13390,2027,7372,205476,204881,4110,4380,1841,25826,57982,245338,28114,13979,1203,1960,5952,370712,52404,1556,9085,41580,49379,2089,2033,270166,75419,34000,223315,4029038,297146,13595,114398
184,7/24/20,20214,65199,341304,233541,15081,13438,2028,7380,206418,205623,4135,4398,1843,25845,59475,245590,28883,14092,1205,1986,6056,378285,52595,1556,9092,42038,49692,2118,2052,272421,75681,34154,224252,4102241,297914,13950,115115
185,7/25/20,20338,65727,343592,240795,15212,13438,2033,7388,206334,206278,4166,4424,1843,25869,60678,245864,29684,14150,1206,2001,6189,385036,52732,1556,9111,42622,49955,2141,2066,272421,75819,34302,225173,4167616,298681,14403,115470
186,7/26/20,20472,66026,345790,248976,15324,13438,2034,7393,206334,206667,4193,4435,1847,25881,61956,246118,30548,14175,1219,2008,6272,390516,53005,1556,9117,43065,50164,2179,2082,272421,75861,34412,226100,4222480,299426,14935,115789
187,7/27/20,20558,66428,347923,257101,15516,13547,2034,7398,208665,207112,4227,4448,1854,25892,63985,246286,31142,14203,1219,2019,6321,395489,53151,1557,9132,43402,50299,2181,2087,278782,75932,34477,227019,4278427,300111,15303,116471
188,7/28/20,20677,66662,349800,267385,15799,13577,2038,7404,209342,207707,4279,4456,1857,25929,66293,246488,32116,14251,1220,2027,6375,402697,53374,1559,9150,43904,50410,2204,2101,280610,76215,34609,227982,4344212,300658,15582,116871
189,7/29/20,20850,67335,351575,276055,16093,13634,2042,7414,209211,208546,4336,4465,1861,25942,68299,246776,33382,14269,1224,2043,6533,408449,53621,1560,9172,44416,50613,2245,2115,282641,76516,34802,228924,4416044,301455,16298,117357
190,7/30/20,20955,68006,353536,286020,16371,13725,2051,7423,210465,209535,4401,4484,1872,26027,70036,247158,35144,14305,1228,2062,6616,416179,53963,1560,9208,45031,50868,2265,2139,285430,76818,35022,229891,4483643,302301,16903,117677
191,7/31/20,21130,68751,355667,295508,16574,13789,2064,7432,213093,210399,4477,4505,1885,26065,70970,247537,36234,14336,1231,2075,6695,424637,54301,1562,9240,45688,51072,2292,2156,288522,77076,35232,230873,4551554,303181,17280,118281
192,8/1/20,21212,69402,357658,306181,16699,13789,2072,7443,213031,211005,4587,4526,1893,26109,72218,247832,37804,14366,1238,2093,6793,434193,54732,1565,9253,46346,51310,2337,2171,288522,77379,35412,231869,4609390,303942,17895,118523
193,8/2/20,21304,69849,359731,317651,16800,13789,2079,7453,213028,211220,4662,4535,1907,26162,72815,248070,39116,14389,1243,2110,6855,439046,55098,1567,9268,46894,51463,2344,2180,288522,77417,35550,232856,4655662,304685,18318,118768
194,8/3/20,21385,70314,361493,327850,17008,13996,2080,7466,212884,212111,4737,4544,1915,26208,74430,248229,40099,14423,1246,2120,6864,443813,55470,1567,9334,47469,51569,2354,2181,297054,77582,35616,233851,4700229,305623,18730,118973
195,8/4/20,21481,70648,362962,334979,17286,14073,2091,7483,216193,212828,4855,4553,1918,26253,76198,248419,41347,14456,1249,2137,6917,449961,55955,1569,9362,48149,51681,2368,2190,302814,77916,35746,234934,4757512,306293,19445,119659
196,8/5/20,21566,71158,364723,345714,17529,14185,2113,7512,216106,214113,4974,4564,1926,26303,77919,248803,42686,14499,1257,2147,7007,456100,56381,1569,9409,48789,51848,2417,2208,305767,78341,35927,236112,4811945,307184,19890,120033
197,8/6/20,21696,72016,366671,357710,17731,14306,2124,7532,218763,215039,5123,4597,1932,26372,79559,249204,44167,14519,1275,2171,7073,462690,56982,1569,9468,49515,52061,2480,2223,309855,78719,36108,237265,4871426,308134,20272,120387
198,8/7/20,21837,72784,368825,367204,18060,14442,2133,7554,222477,216196,5270,4621,1952,26470,80991,249756,45764,14562,1281,2194,7113,469407,57501,1569,9551,50324,52351,2523,2233,314362,79099,36269,238450,4929748,309005,20698,120903
199,8/8/20,21919,73401,371023,376870,18235,14442,2147,7568,222408,216903,5421,4653,1955,26644,82324,250103,47342,14598,1288,2231,7169,475902,57987,1569,9599,51167,52537,2566,2247,314362,79359,36451,239622,4984196,309763,21084,121148
200,8/9/20,22033,74152,373056,387481,18353,14442,2152,7584,222402,217288,5623,4696,1958,26712,83002,250566,48782,14626,1290,2252,7205,480278,58564,1569,9638,51791,52668,2596,2249,314362,79432,36603,240804,5030566,310825,21397,121367
201,8/10/20,22106,74620,375044,397623,18494,14815,2158,7601,226384,218508,5749,4731,1962,26768,84722,250825,49617,14660,1290,2265,7216,485836,59194,1570,9684,52410,52825,2599,2255,322980,79628,36708,241997,5079299,311641,21713,122053
202,8/11/20,22245,75008,376616,410453,18783,14959,2167,7623,226313,219540,5942,4746,1968,26801,86593,251237,50302,14714,1293,2283,7242,492522,59424,1570,9751,52961,52945,2615,2272,326612,80045,36895,243180,5126224,312789,22127,122389
203,8/12/20,22439,75647,378168,422519,19075,15070,2174,7642,230874,220859,6177,4768,1972,26838,88151,251713,51288,14770,1303,2309,7300,498380,60627,1589,9783,53676,53223,2690,2303,329784,80489,37169,244392,5183020,313798,22358,122703
204,8/13/20,22594,76191,380034,433805,19401,15214,2174,7683,230778,222281,6381,4813,1976,26929,89822,252235,52471,14873,1307,2330,7368,505751,61204,1602,9851,54487,53548,2739,2332,337334,80851,37403,245635,5234762,314927,22742,123180
205,8/14/20,22876,77113,382111,445111,19693,15379,2177,7700,236114,223791,6632,4853,1983,26995,91080,252809,53818,15039,1308,2352,7405,511369,61840,1609,9908,55319,53783,2801,2369,342813,81195,37671,246861,5299526,316367,23035,123605
206,8/15/20,23179,77869,383902,456689,19891,15483,2184,7720,239345,224488,6858,4877,1999,27191,92233,253438,55051,15318,1315,2386,7439,517714,62495,1622,9965,56090,53981,2855,2401,342813,81421,37924,248117,5346302,317379,23287,123825
207,8/16/20,23370,78323,385946,468332,20012,15617,2190,7731,239306,225007,7075,4916,2011,27257,92680,253915,56074,15515,1322,2416,7458,522162,63002,1631,10005,56684,54102,2902,2416,342813,81484,38124,249309,5387483,318484,23558,124004
208,8/17/20,23534,78534,387502,476660,20202,15740,2192,7752,242650,226700,7222,4946,2014,27313,94751,254235,56717,15761,1323,2436,7469,525733,63484,1643,10060,57279,54234,2907,2429,359082,81658,38252,250542,5424000,319197,23773,124218
209,8/18/20,23829,78897,388855,489122,20483,15855,2200,7776,242592,228120,7472,4970,2027,27499,96409,254636,57636,16058,1323,2474,7499,531239,63973,1649,10111,57876,54448,2922,2456,364196,81972,38449,251805,5469037,320286,23989,125084
210,8/19/20,24084,79479,390037,502178,20798,15940,2207,7805,242538,229706,7684,5002,2035,27547,97969,255278,58728,16346,1326,2496,7566,537031,64525,1654,10162,58611,54701,3022,2493,370867,82323,38760,253108,5516408,321098,24236,125408
211,8/20/20,24431,80178,391849,513719,21045,16056,2227,7842,242413,231292,7934,5046,2040,27676,99599,256118,59900,16670,1327,2528,7637,543806,65054,1665,10197,59378,54992,3102,2536,377906,82656,39026,254520,5560495,322280,24407,125625
212,8/21/20,24762,80894,393769,522138,21551,16127,2244,7871,257333,233029,8138,5098,2050,27755,100716,257065,60949,17002,1330,2564,7704,549734,65589,1671,10275,60281,55211,3225,2574,386054,82954,39332,255723,5608748,323313,24602,126319
213,8/22/20,25062,81468,395708,533103,21790,16239,2265,7906,260873,233861,8381,5133,2058,27908,101933,258136,61916,17399,1333,2594,7762,556216,66097,1674,10299,61181,55452,3316,2617,386054,83114,39627,257032,5652401,324601,24811,126560
214,8/23/20,25253,81936,397665,541139,21923,16317,2272,7920,265550,234494,8664,5155,2064,27969,102663,259345,62658,17665,1337,2635,7775,560164,66554,1683,10323,61762,55597,3356,2651,386054,83171,39903,258249,5686858,325642,24915,126817
215,8/24/20,25495,82092,399568,551688,22181,16397,2275,7938,267392,236122,8819,5191,2073,28116,104472,260298,63158,17945,1337,2673,7794,563705,67128,1690,10395,62310,55720,3424,2665,405436,83353,40060,259692,5723343,326614,25053,127594
216,8/25/20,25706,82447,400985,562113,22548,16480,2294,7981,270455,237583,8987,5215,2077,28201,106460,261174,63888,18265,1342,2694,7838,568621,67543,1695,10454,63073,55912,3452,2686,412553,83578,40262,261194,5763322,327798,25204,127903
217,8/26/20,26033,83030,402365,572243,22951,16537,2311,8002,275640,239010,9280,5288,2082,28363,108403,262540,64779,18706,1360,2726,7928,573888,68114,1702,10504,63802,56274,3536,2722,419849,83824,40645,262507,5808842,328846,25322,128380
218,8/27/20,26361,83500,404102,581995,23169,16627,2325,8019,281603,240571,9531,5379,2087,28453,110403,263949,65653,19077,1366,2762,7928,579914,68624,1714,10542,64689,56673,3626,2755,429507,83958,41006,263998,5853962,330368,25448,128836
219,8/28/20,26590,83952,405972,590492,23777,16700,2343,8042,288655,242126,9800,5511,2092,28578,112000,265409,66499,19400,1375,2810,6580,585738,69131,1727,10582,65480,57074,3728,2797,439286,83958,41346,265515,5900891,331644,25547,129342
220,8/29/20,26985,84599,408009,599884,24094,16779,2363,8049,288531,242835,9977,5669,2100,28720,113465,266853,67353,19699,1381,2839,6625,591712,69632,1729,10611,66239,57448,3842,2834,439286,83958,41722,267064,5946245,332752,25670,129639
221,8/30/20,27166,85042,409974,607904,24367,16891,2373,8077,299320,243305,10134,5961,2105,28760,114020,268218,67958,19947,1393,2874,6625,595841,70140,1738,10643,66870,57768,3876,2865,439286,83958,42014,268546,5981032,334467,25746,129888
222,8/31/20,27438,85236,411726,615094,24618,16985,2375,8086,302175,244802,10317,6139,2107,28811,116596,269214,68396,20182,1396,2906,6625,599560,70667,1752,10782,67372,58012,3917,2883,462858,84379,42177,270133,6016230,335873,25819,130918
223,9/1/20,27642,85487,413145,624026,25117,17084,2395,8142,306951,246015,10524,6257,2116,29025,118538,270189,69023,20449,1404,2929,6625,606036,71129,1757,10871,67922,58243,3989,2924,470973,84521,42393,271705,6057907,337168,25923,131422
224,9/2/20,27969,85911,414739,633321,25773,17195,2415,8161,313730,247411,10757,6622,2121,29114,121464,271515,69619,20644,1406,2958,6745,610957,71863,1759,11034,68517,58633,4042,2979,479554,84532,42763,273301,6098858,338676,26049,131941
